Latitude,Longitude,CrimeGroup_Name,Year,Month,Day
15.0097,76.471674,CASES OF HURT,2024,2,Friday
14.952291,76.581618,MISSING PERSON,2024,2,Saturday
15.003248,76.396175,Karnataka State Local Act,2024,2,Sunday
14.912246,76.52967,Karnataka State Local Act,2024,2,Tuesday
14.99018,76.454486,MISSING PERSON,2024,2,Thursday
15.044168,76.407012,KARNATAKA POLICE ACT 1963,2024,2,Friday
14.898047,76.488947,RIOTS,2024,2,Monday
14.928191,76.563407,CASES OF HURT,2024,2,Thursday
14.965034,76.423309,THEFT,2024,3,Friday
14.925934,76.529248,Karnataka State Local Act,2024,3,Saturday
14.925934,76.529248,Karnataka State Local Act,2024,3,Saturday
15.151313,76.902846,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.136776,75.698462,CASES OF HURT,2024,1,Wednesday
15.136776,76.5441,Karnataka State Local Act,2024,1,Monday
15.137423,76.888151,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.137437,76.902995,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.130327,76.5441,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.140875,76.909327,BURGLARY - NIGHT,2024,1,Saturday
15.149958,76.915946,THEFT,2024,1,Monday
15.130327,76.5441,MOLESTATION,2024,1,Monday
15.85821,76.123456,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.151577,76.904136,THEFT,2024,1,Wednesday
15.137423,75.978,CASES OF HURT,2024,1,Saturday
15.137423,76.892088,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.132504,76.886394,CASES OF HURT,2024,1,Sunday
15.168334,76.898264,CHEATING,2024,1,Sunday
15.139452,76.896924,THEFT,2024,2,Friday
15.154016,76.899381,THEFT,2024,2,Friday
15.135837,76.888151,THEFT,2024,2,Sunday
15.158575,76.899403,THEFT,2024,2,Monday
15.148336,76.888024,BURGLARY - NIGHT,2024,2,Monday
15.135837,76.5441,CHEATING,2024,2,Wednesday
15.149262,76.886533,BURGLARY - NIGHT,2024,2,Friday
15.139452,76.896924,THEFT,2024,2,Tuesday
15.137428,76.902969,CASES OF HURT,2024,2,Wednesday
15.156275,76.903737,THEFT,2024,2,Thursday
15.159122,76.903856,BURGLARY - NIGHT,2024,2,Sunday
15.136187,76.892088,Karnataka State Local Act,2024,2,Monday
15.142421,76.891745,THEFT,2024,2,Tuesday
15.150847,76.88856,THEFT,2024,2,Wednesday
15.130327,76.5441,Karnataka State Local Act,2024,2,Sunday
15.145181,76.930198,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.14332,76.915418,MOLESTATION,2024,2,Thursday
15.137431,76.1432,THEFT,2024,3,Friday
15.145219,76.945719,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.176414,76.951362,BURGLARY - NIGHT,2024,1,Saturday
15.155746,76.931079,BURGLARY - NIGHT,2024,1,Saturday
15.148497,76.937609,MOLESTATION,2024,1,Saturday
15.152219,76.93021,CASES OF HURT,2024,1,Saturday
15.145166,76.935471,THEFT,2024,1,Tuesday
15.152843,76.930918,MISSING PERSON,2024,1,Friday
15.146883,76.92828,MISSING PERSON,2024,1,Saturday
15.15744,76.931372,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.152437,76.942866,THEFT,2024,1,Wednesday
15.148224,76.944972,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.158731,76.927244,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.150251,76.92103,THEFT,2024,2,Saturday
15.151691,76.921775,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.146288,76.951429,BURGLARY - NIGHT,2024,2,Sunday
15.14379,76.941481,Karnataka State Local Act,2024,2,Friday
15.160578,76.93397,CASES OF HURT,2024,2,Thursday
15.12132,76.963917,KARNATAKA POLICE ACT 1963,2024,3,Friday
15.152181,76.937865,CHEATING,2024,3,Saturday
15.792643,77.030643,Karnataka State Local Act,2024,1,Friday
15.773894,76.975785,Karnataka State Local Act,2024,1,Thursday
15.787845,76.985773,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.728792,76.939528,THEFT,2024,1,Sunday
15.776024,76.979845,THEFT,2024,1,Wednesday
15.767828,76.96195,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.755733,76.945995,CASES OF HURT,2024,2,Saturday
15.671276,76.970802,CASES OF HURT,2024,2,Monday
15.767616,76.962248,Karnataka State Local Act,2024,2,Thursday
15.807567,77.039056,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.79327,77.029969,Karnataka State Local Act,2024,2,Sunday
15.704272,77.049866,CASES OF HURT,2024,2,Sunday
15.789371,76.99796,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.725172,77.021542,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.787873,76.989269,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.424621,76.635969,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.330333,76.688316,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.407771,76.588495,THEFT,2024,1,Thursday
15.388719,76.562426,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.386803,76.59874,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.404401,76.605013,CASES OF HURT,2024,2,Friday
15.376983,76.580068,MISSING PERSON,2024,2,Tuesday
15.404401,76.605013,CASES OF HURT,2024,2,Tuesday
15.408414,76.603757,MISSING PERSON,2024,2,Wednesday
15.407851,76.603683,MISSING PERSON,2024,2,Thursday
15.406137,76.605708,BURGLARY - NIGHT,2024,3,Sunday
15.405972,76.600688,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
15.406137,76.605708,KARNATAKA POLICE ACT 1963,2024,3,Friday
15.406137,76.605708,Karnataka State Local Act,2024,3,Saturday
15.406137,76.605708,CASES OF HURT,2024,3,Saturday
15.145516,76.70052,CHEATING,2024,1,Wednesday
15.252894,76.731539, CYBER CRIME,2024,1,Friday
15.284461,76.64483,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.173546,76.78866,Karnataka State Local Act,2024,1,Wednesday
15.266971,76.78922,THEFT,2024,2,Tuesday
15.19882,76.76107, CYBER CRIME,2024,2,Tuesday
15.240241,76.687974,Karnataka State Local Act,2024,2,Thursday
15.235988,76.808359,THEFT,2024,3,Monday
15.269892,76.78785,BURGLARY - NIGHT,2024,3,Tuesday
15.195574,76.764962,MISSING PERSON,2024,3,Wednesday
15.344057,76.842149,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.311804,76.907644,MISSING PERSON,2024,1,Friday
15.398614,76.703971,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.373505,76.840224,THEFT,2024,1,Monday
15.313613,76.917276,CASES OF HURT,2024,1,Monday
15.390841,76.665164,MISSING PERSON,2024,1,Friday
15.349497,76.833759,MISSING PERSON,2024,1,Sunday
15.326358,76.954248,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.374781,76.839607,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.344014,76.837714,CHEATING,2024,2,Saturday
15.372896,76.840053,MISSING PERSON,2024,2,Saturday
15.344221,76.835355,THEFT,2024,2,Tuesday
15.375253,76.838564,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.343005,76.913948,MISSING PERSON,2024,2,Monday
15.343507,76.832736,MISSING PERSON,2024,2,Tuesday
15.241995,76.912015,CASES OF HURT,2024,2,Thursday
15.364508,76.913487,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.316192,76.824785,MISSING PERSON,2024,2,Tuesday
15.343507,76.832736,THEFT,2024,2,Wednesday
15.407616,76.780628,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.290948,76.913318,THEFT,2024,2,Wednesday
15.284185,76.909957,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.347745,76.840131,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.344357,76.835479,RIOTS,2024,3,Sunday
15.34425,76.83534,MOLESTATION,2024,3,Wednesday
15.344243,76.835345,CHEATING,2024,3,Thursday
15.344273,76.835324,CHEATING,2024,3,Friday
15.342768,76.83543,CHEATING,2024,3,Saturday
15.271424,77.048613,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.304026,77.049533,CASES OF HURT,2024,1,Thursday
15.241067,77.059201,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.31518,77.054442,Karnataka State Local Act,2024,1,Sunday
15.245355,77.059145,THEFT,2024,1,Monday
15.214141,77.035868,THEFT,2024,1,Monday
15.284161,77.105723,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.278175,76.969651,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.224354,77.059345,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.24678,77.090828,KARNATAKA POLICE ACT 1963,2024,1,Sunday
15.274622,77.027604,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.239997,77.060231,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.241269,77.059768,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.20798,77.055601,THEFT,2024,2,Wednesday
15.303906,77.048423,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.287024,77.060875,CHEATING,2024,2,Friday
15.285806,77.061972,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.253411,77.12705,Karnataka State Local Act,2024,2,Saturday
15.283203,77.104036,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.236213,77.059882,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.244269,76.970618,MISSING PERSON,2024,2,Thursday
15.357686,76.991809,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
15.274421,77.027033,KARNATAKA POLICE ACT 1963,2024,3,Thursday
15.278185,76.969896,KARNATAKA POLICE ACT 1963,2024,3,Friday
15.17327,77.044903,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.152012,77.030949,MISSING PERSON,2024,1,Wednesday
15.137443,77.120414,CHEATING,2024,2,Wednesday
15.120588,77.133234,CASES OF HURT,2024,2,Wednesday
15.120588,77.133234,CASES OF HURT,2024,2,Wednesday
15.074861,77.089085,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.182476,77.093773,MISSING PERSON,2024,2,Wednesday
15.168133,77.041949,Karnataka State Local Act,2024,2,Wednesday
15.121598,77.030697,MISSING PERSON,2024,3,Tuesday
15.175829,77.105447,CHEATING,2024,3,Tuesday
15.174201,77.030644,KARNATAKA POLICE ACT 1963,2024,3,Thursday
15.122547,77.133987,KARNATAKA POLICE ACT 1963,2024,3,Sunday
15.094423,76.550092,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.046448,76.608877,Karnataka State Local Act,2024,1,Tuesday
15.036617,76.568343,Karnataka State Local Act,2024,1,Thursday
15.036641,76.568064,Karnataka State Local Act,2024,1,Saturday
15.010791,76.554441,Karnataka State Local Act,2024,1,Monday
15.128123,76.604327,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.084917,76.54279,CASES OF HURT,2024,1,Monday
15.086505,76.550013,THEFT,2024,1,Tuesday
15.084912,76.542855,RIOTS,2024,1,Tuesday
15.098229,76.547358,KARNATAKA POLICE ACT 1963,2024,2,Sunday
15.079829,76.542216,Karnataka State Local Act,2024,2,Thursday
15.04342,76.33599,THEFT,2024,2,Saturday
15.132481,76.606875,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.091618,76.534601,MISSING PERSON,2024,2,Sunday
15.044007,76.501002,CASES OF HURT,2024,2,Monday
15.045317,76.500743,Karnataka State Local Act,2024,2,Wednesday
15.459324,76.323735,CHEATING,2024,3,Friday
15.04342,76.3359,RIOTS,2024,3,Wednesday
15.438805,76.836451,MISSING PERSON,2024,1,Thursday
15.41928,77.029125,CHEATING,2024,1,Sunday
15.484549,76.73771,THEFT,2024,1,Friday
15.40938,76.963832,MISSING PERSON,2024,1,Friday
15.452038,77.00567,THEFT,2024,1,Sunday
15.485256,76.735275,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.437313,76.836611,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.437228,76.835157,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Thursday
15.451347,77.005978,THEFT,2024,1,Tuesday
15.416141,76.905124,THEFT,2024,1,Wednesday
15.418132,76.952196,THEFT,2024,1,Wednesday
15.451174,77.005892,THEFT,2024,2,Thursday
15.397692,76.735549,THEFT,2024,2,Tuesday
15.397692,76.735549,THEFT,2024,2,Wednesday
15.403309,76.862712,THEFT,2024,2,Friday
15.437425,76.952975,THEFT,2024,2,Saturday
15.401013,77.00412,THEFT,2024,2,Thursday
15.437602,76.836951,RIOTS,2024,2,Saturday
15.487712,77.002755,THEFT,2024,2,Tuesday
15.437404,76.83592,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.399465,76.967385,THEFT,2024,2,Thursday
15.398919,77.022098,KARNATAKA POLICE ACT 1963,2024,3,Thursday
15.434653,76.844896,THEFT,2024,3,Saturday
15.617717,77.027179,THEFT,2024,1,Friday
15.64967,76.870337,CASES OF HURT,2024,1,Saturday
15.650818,76.870518,CASES OF HURT,2024,1,Saturday
15.667747,77.076888,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.572792,76.954018,Karnataka State Local Act,2024,1,Tuesday
15.640106,77.113012,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.614268,76.972214,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.63197,76.887027,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.611822,76.890642,Karnataka State Local Act,2024,1,Friday
15.632943,76.890648,MOLESTATION,2024,1,Saturday
15.549157,76.871127,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.66801,76.89386,THEFT,2024,1,Monday
15.661491,76.898096,THEFT,2024,1,Thursday
15.612484,76.871127,THEFT,2024,1,Sunday
15.623993,76.893088,THEFT,2024,1,Wednesday
15.632943,76.890648,CASES OF HURT,2024,2,Thursday
15.617687,76.900849, CYBER CRIME,2024,2,Friday
15.639028,76.892398,THEFT,2024,2,Sunday
15.518818,76.871992,KARNATAKA POLICE ACT 1963,2024,2,Sunday
15.518818,76.871992,Karnataka State Local Act,2024,2,Sunday
15.614268,76.893488,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.617869,76.901253,CHEATING,2024,2,Thursday
15.617869,76.893488,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.630634,76.895412,THEFT,2024,2,Monday
15.644946,76.878737,THEFT,2024,2,Tuesday
15.640677,76.880983,THEFT,2024,2,Wednesday
15.672175,76.90281,THEFT,2024,2,Wednesday
15.63197,76.88716,Karnataka State Local Act,2024,2,Monday
15.632228,76.893409,CHEATING,2024,2,Tuesday
15.516929,76.870337,RIOTS,2024,2,Tuesday
15.519025,76.987391,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.633322,76.914405,THEFT,2024,2,Wednesday
15.634093,76.892027,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.626211,76.892872,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.63971,77.11502,Karnataka State Local Act,2024,2,Thursday
15.630917,76.891787,THEFT,2024,2,Saturday
15.63158,76.88994,THEFT,2024,2,Thursday
15.640044,77.113276,Karnataka State Local Act,2024,3,Friday
15.641446,77.017879,MOLESTATION,2024,3,Sunday
15.631402,76.893601, CYBER CRIME,2024,3,Wednesday
15.636622,76.904838,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
15.518822,76.890648, CYBER CRIME,2024,3,Thursday
15.643684,76.893778,KARNATAKA POLICE ACT 1963,2024,3,Thursday
15.643684,77.079876,KARNATAKA POLICE ACT 1963,2024,3,Friday
15.631921,76.893279,Karnataka State Local Act,2024,3,Saturday
15.464589,76.492357,CHEATING,2024,1,Monday
15.459864,76.49809,CASES OF HURT,2024,1,Monday
15.487876,76.40987,Karnataka State Local Act,2024,1,Thursday
15.464589,76.490765,Karnataka State Local Act,2024,1,Sunday
15.487876,76.890986,Karnataka State Local Act,2024,1,Monday
15.572736,76.88437,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.480956,76.819995,THEFT,2024,2,Friday
15.487876,76.893033,KARNATAKA POLICE ACT 1963,2024,2,Saturday
15.488976,76.88437,CASES OF HURT,2024,2,Tuesday
15.487876,76.76549,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.464589,76.492357,THEFT,2024,2,Thursday
15.48224,76.498095,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.483598,76.814759,THEFT,2024,3,Friday
15.464589,76.498095,CASES OF HURT,2024,3,Saturday
15.491788,76.881784,KARNATAKA POLICE ACT 1963,2024,3,Friday
15.202759,76.662813,MISSING PERSON,2024,1,Friday
15.172654,76.630595,THEFT,2024,1,Friday
15.157688,76.604306,Karnataka State Local Act,2024,1,Monday
15.107549,76.657389,MOLESTATION,2024,1,Wednesday
15.133319,76.687241,MISSING PERSON,2024,1,Sunday
15.169081,76.606031,Karnataka State Local Act,2024,1,Sunday
15.182391,76.655626,Karnataka State Local Act,2024,1,Wednesday
15.187313,76.626944,Karnataka State Local Act,2024,1,Thursday
15.185618,76.632972,MOLESTATION,2024,1,Sunday
15.104209,76.78611,RIOTS,2024,1,Tuesday
15.178606,76.624199,MISSING PERSON,2024,1,Monday
15.187428,76.63144, CYBER CRIME,2024,2,Tuesday
15.168034,76.60216,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.678987,76.909878,CASES OF HURT,2024,2,Saturday
15.183793,76.647855,Karnataka State Local Act,2024,2,Sunday
15.194206,76.681333,MISSING PERSON,2024,2,Sunday
15.078114,76.746381,THEFT,2024,2,Wednesday
15.174703,76.622489, CYBER CRIME,2024,2,Friday
15.194567,76.687431,THEFT,2024,2,Sunday
15.172002,76.59983,Karnataka State Local Act,2024,2,Wednesday
15.194638,76.668439,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,3,Tuesday
15.172126,76.627074, CYBER CRIME,2024,3,Tuesday
15.989098,76.989098,PUBLIC SAFETY,2024,3,Tuesday
15.187986,76.632181,Karnataka State Local Act,2024,3,Saturday
15.884979,74.513369,CHEATING,2024,1,Wednesday
15.880437,74.495947,MISSING PERSON,2024,1,Thursday
15.885112,74.492157,MISSING PERSON,2024,1,Thursday
15.891464,74.51092,MISSING PERSON,2024,1,Friday
15.882848,74.515434,CASES OF HURT,2024,1,Saturday
15.87888,74.504617,BURGLARY - NIGHT,2024,1,Sunday
15.880165,74.496451,MISSING PERSON,2024,1,Monday
15.886543,74.504508,THEFT,2024,1,Wednesday
15.880804,74.16521,CHEATING,2024,1,Thursday
15.892888,74.512659,BURGLARY - NIGHT,2024,1,Friday
15.894773,74.500916,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.903624,74.5162,BURGLARY - NIGHT,2024,1,Sunday
15.879783,74.508134,CHEATING,2024,1,Tuesday
15.877482,74.50031,CHEATING,2024,2,Thursday
15.881391,74.503131,THEFT,2024,3,Saturday
15.884979,74.513369,CHEATING,2024,3,Sunday
15.883552,74.509925,MISSING PERSON,2024,3,Monday
15.875415,74.510332,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
15.884795,74.513009,CHEATING,2024,3,Thursday
15.875067,74.501177,BURGLARY - NIGHT,2024,3,Sunday
15.80153,74.584831,MISSING PERSON,2024,1,Tuesday
15.699978,74.621727,BURGLARY - NIGHT,2024,1,Thursday
15.816881,74.605589,CASES OF HURT,2024,1,Monday
15.730632,74.594696,Karnataka State Local Act,2024,1,Tuesday
15.824185,74.62548,Karnataka State Local Act,2024,1,Tuesday
15.4637,74.3812,CASES OF HURT,2024,1,Thursday
15.819351,74.56708,CASES OF HURT,2024,1,Sunday
15.819351,74.56708,CASES OF HURT,2024,1,Sunday
15.4437,74.3336,BURGLARY - NIGHT,2024,1,Monday
15.482,74.3431,Karnataka State Local Act,2024,1,Friday
15.761797,74.648679,THEFT,2024,1,Saturday
15.825576,74.557591,THEFT,2024,2,Friday
15.757184,74.590369,RIOTS,2024,2,Monday
15.756066,74.591065,RIOTS,2024,2,Tuesday
15.0,74.0,Karnataka State Local Act,2024,2,Saturday
15.0,74.0,MOLESTATION,2024,2,Sunday
15.736927,74.561599,Karnataka State Local Act,2024,2,Sunday
15.0,74.0,MISSING PERSON,2024,2,Sunday
15.0,74.0,RIOTS,2024,2,Wednesday
15.0,74.0,MISSING PERSON,2024,2,Tuesday
15.709967,74.644956,MISSING PERSON,2024,3,Saturday
15.750388,74.58294,MISSING PERSON,2024,3,Thursday
15.7236,74.602129,CASES OF HURT,2024,3,Saturday
15.7236,74.602129,CASES OF HURT,2024,3,Saturday
15.890383,74.550561, CYBER CRIME,2024,1,Tuesday
16.023471,74.537016, CYBER CRIME,2024,1,Monday
15.877032,74.500449, CYBER CRIME,2024,1,Tuesday
15.83005,74.506626, CYBER CRIME,2024,1,Wednesday
15.871399,74.560216, CYBER CRIME,2024,1,Wednesday
15.834936,74.485634, CYBER CRIME,2024,1,Friday
15.865066,74.510628, CYBER CRIME,2024,1,Saturday
15.893784,74.559726, CYBER CRIME,2024,1,Friday
15.8637,74.522413, CYBER CRIME,2024,1,Wednesday
15.879514,74.534692, CYBER CRIME,2024,2,Friday
15.932741,74.528164, CYBER CRIME,2024,2,Wednesday
15.87163,74.517107, CYBER CRIME,2024,2,Thursday
15.880538,74.506627, CYBER CRIME,2024,2,Tuesday
15.871349,74.536219, CYBER CRIME,2024,2,Tuesday
15.831637,74.482335,CHEATING,2024,2,Tuesday
15.871018,74.533043, CYBER CRIME,2024,3,Friday
15.86198,74.508969, CYBER CRIME,2024,3,Sunday
15.825818,74.50239, CYBER CRIME,2024,3,Thursday
15.861742,74.510158, CYBER CRIME,2024,3,Friday
15.836886,74.49903, CYBER CRIME,2024,3,Saturday
15.781149,74.5215,MISSING PERSON,2024,1,Tuesday
15.794279,74.4832,THEFT,2024,1,Tuesday
15.808915,74.393603,MISSING PERSON,2024,1,Wednesday
15.8704,74.405759,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.79616,74.46465,MISSING PERSON,2024,1,Thursday
15.833017,74.477917,BURGLARY - NIGHT,2024,1,Saturday
15.795569,74.428512,CASES OF HURT,2024,1,Monday
15.863637,74.457321,CASES OF HURT,2024,1,Wednesday
15.793874,74.469866,CASES OF HURT,2024,1,Friday
15.846699,74.453259,THEFT,2024,1,Tuesday
15.791977,74.481962,MISSING PERSON,2024,1,Wednesday
15.822073,74.371228,MISSING PERSON,2024,2,Friday
15.743897,74.525073,RIOTS,2024,2,Monday
15.75496,74.529028,THEFT,2024,2,Tuesday
15.834351,74.403273,RIOTS,2024,2,Wednesday
15.867885,74.478081,CASES OF HURT,2024,2,Thursday
15.787495,74.47495,THEFT,2024,2,Friday
15.780202,74.522001,MISSING PERSON,2024,2,Saturday
15.756109,74.464591,MISSING PERSON,2024,2,Wednesday
15.857733,74.498914,THEFT,2024,1,Wednesday
15.84996,74.508906,THEFT,2024,1,Wednesday
15.849935,74.508904,RIOTS,2024,1,Monday
15.86851,74.508149,BURGLARY - NIGHT,2024,1,Monday
15.864579,74.477236,MISSING PERSON,2024,1,Tuesday
15.864384,74.477228,MISSING PERSON,2024,1,Friday
15.848305,74.507272,MOLESTATION,2024,1,Wednesday
15.865533,74.476795,CASES OF HURT,2024,1,Thursday
15.868396,74.501911,THEFT,2024,1,Friday
15.865565,74.476816,CASES OF HURT,2024,1,Monday
15.865524,74.476874,CASES OF HURT,2024,1,Tuesday
15.865562,74.476858,MOLESTATION,2024,2,Thursday
15.859727,74.507747,THEFT,2024,2,Tuesday
15.858197,74.498987,MISSING PERSON,2024,2,Friday
15.904646,74.411283,CASES OF HURT,2024,1,Monday
16.024732,74.45855,THEFT,2024,1,Friday
15.886837,74.43211,CHEATING,2024,1,Thursday
15.952093,74.515356,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.983668,74.509629,THEFT,2024,1,Tuesday
15.863983,74.920586,MISSING PERSON,2024,1,Tuesday
16.013341,74.59674,MISSING PERSON,2024,1,Friday
15.898554,74.414802,THEFT,2024,1,Tuesday
15.905808,74.518641,MISSING PERSON,2024,2,Tuesday
15.948968,74.514188,BURGLARY - NIGHT,2024,2,Monday
13.936669,74.547485,Karnataka State Local Act,2024,2,Saturday
15.952555,74.496434,MISSING PERSON,2024,2,Sunday
15.954989,74.480058,CASES OF HURT,2024,2,Monday
15.878496,74.453828,MOLESTATION,2024,3,Monday
15.923964,74.537247,RIOTS,2024,3,Wednesday
15.859241,74.508187,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.844935,74.519686,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.856891,74.513567,KARNATAKA POLICE ACT 1963,2024,2,Saturday
15.860442,74.511238,CASES OF HURT,2024,3,Saturday
15.879016,74.534429,BURGLARY - NIGHT,2024,1,Monday
15.898516,74.545443,BURGLARY - NIGHT,2024,1,Thursday
15.875347,74.521043,THEFT,2024,1,Thursday
15.878032,74.518347,THEFT,2024,1,Friday
13.048006,77.493816,BURGLARY - NIGHT,2024,1,Monday
15.863552,74.534616,BURGLARY - NIGHT,2024,1,Thursday
15.889713,74.548948,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.878312,74.519626,MISSING PERSON,2024,1,Friday
15.886618,74.541459,THEFT,2024,1,Friday
15.87972,74.537786,CHEATING,2024,1,Saturday
15.859879,74.528405,CASES OF HURT,2024,1,Sunday
15.896339,74.566,MISSING PERSON,2024,1,Sunday
15.887101,74.540318,CASES OF HURT,2024,1,Wednesday
15.862236,74.530745, CYBER CRIME,2024,1,Wednesday
15.878269,74.53819,BURGLARY - NIGHT,2024,2,Saturday
15.837684,74.569832,MISSING PERSON,2024,2,Monday
15.851005,74.572322,MISSING PERSON,2024,2,Monday
15.878845,74.539009,THEFT,2024,2,Tuesday
15.745821,74.585596,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.87909,74.520814,CASES OF HURT,2024,2,Wednesday
15.878368,74.538331,THEFT,2024,2,Friday
15.857976,74.52993,CASES OF HURT,2024,2,Monday
15.858392,74.529943,CASES OF HURT,2024,2,Monday
15.880438,74.519635,CHEATING,2024,2,Friday
